A, B, feasible, reason, parameters, extractedLOC, reductionCC, extractedMethodCC, accumulatedInherentComponent, accumulatedNestingComponent, numberNestingContributors, nesting
1567, 1753, 0, "Selection contains branch statement but corresponding branch target (or the complete loop body) is not selected.", 0, 0, 7, 3, 2, 1, 2, 2
1252, 5759, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  String declaringClass String methodName String fileName int lineNumber", 0, 0, 79, 79, 45, 34, 17, 0
4221, 4346, 1, "OK", 1, 3, 4, 1, 1, 0, 1, 3
712, 999, 0, "Compilation unit does not compile after method extraction.", 1, 8, 3, 3, 3, 0, 0, 0
1212, 5851, 0, "Compilation unit does not compile after method extraction.", 6, 106, 79, 79, 45, 34, 17, 0
1781, 5749, 0, "Section contains break statement but not the parent statement it belongs to.", 0, 0, 66, 53, 40, 13, 13, 1
1113, 5851, 0, "Compilation unit does not compile after method extraction.", 5, 109, 79, 79, 45, 34, 17, 0
3950, 4175, 1, "OK", 1, 4, 4, 1, 1, 0, 1, 3
712, 1132, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  String declaringClass String methodName String fileName int lineNumber", 0, 0, 3, 3, 3, 0, 0, 0
1047, 5851, 0, "Compilation unit does not compile after method extraction.", 3, 111, 79, 79, 45, 34, 17, 0
1175, 5851, 0, "Compilation unit does not compile after method extraction.", 6, 107, 79, 79, 45, 34, 17, 0
3111, 3311, 1, "OK", 2, 5, 2, 2, 2, 0, 0, 2
2743, 2945, 1, "OK", 2, 5, 2, 2, 2, 0, 0, 2
1141, 5759, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  String declaringClass String methodName String fileName int lineNumber", 0, 0, 79, 79, 45, 34, 17, 0
1307, 1767, 0, "Selection contains branch statement but corresponding branch target (or the complete loop body) is not selected.", 0, 0, 12, 8, 4, 4, 4, 1
1307, 5608, 0, "Selection contains branch statement but corresponding branch target (or the complete loop body) is not selected.", 0, 0, 76, 60, 43, 17, 16, 1
1009, 5759, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  String declaringClass String methodName String fileName int lineNumber", 0, 0, 79, 79, 45, 34, 17, 0
2644, 2945, 1, "OK", 2, 7, 5, 3, 3, 0, 1, 2
4432, 4737, 1, "OK", 1, 7, 5, 3, 3, 0, 1, 2
672, 1104, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  JSONLexer lexer String declaringClass String methodName String fileName", 0, 0, 3, 3, 3, 0, 0, 0
3830, 5608, 1, "OK", 2, 38, 32, 26, 18, 8, 6, 1
5139, 5608, 1, "OK", 2, 11, 7, 6, 5, 1, 1, 1
826, 1072, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  String declaringClass String methodName", 0, 0, 2, 2, 2, 0, 0, 0
1411, 1753, 0, "Selection contains branch statement but corresponding branch target (or the complete loop body) is not selected.", 0, 0, 10, 4, 3, 1, 3, 2
712, 5759, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  String declaringClass String methodName String fileName int lineNumber", 0, 0, 82, 82, 48, 34, 17, 0
826, 1203, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  String declaringClass String methodName String fileName int lineNumber", 0, 0, 2, 2, 2, 0, 0, 0
1892, 2205, 1, "OK", 2, 7, 5, 3, 3, 0, 1, 2
4808, 5119, 1, "OK", 1, 7, 5, 3, 3, 0, 1, 2
672, 1242, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  JSONLexer lexer String declaringClass String methodName String fileName int lineNumber", 0, 0, 3, 3, 3, 0, 0, 0
1307, 5749, 0, "Section contains break statement but not the parent statement it belongs to.", 0, 0, 78, 61, 44, 17, 17, 1
672, 5851, 0, "Compilation unit does not compile after method extraction.", 1, 122, 82, 82, 48, 34, 17, 0
5192, 5507, 1, "OK", 1, 7, 5, 3, 3, 0, 1, 2
