A, B, feasible, reason, parameters, extractedLOC, reductionCC, extractedMethodCC, accumulatedInherentComponent, accumulatedNestingComponent, numberNestingContributors, nesting
88984, 89180, 0, "Selected statements contain a return statement but not all possible execution flows end in a return. Semantics may not be preserved if you proceed.", 0, 0, 4, 2, 2, 0, 2, 1
92397, 94991, 1, "OK", 0, 86, 59, 44, 29, 15, 15, 1
94436, 94500, 1, "OK", 0, 3, 3, 1, 1, 0, 1, 2
89220, 92381, 0, "Ambiguous return value: Expression, access to local or return statement extracted.", 0, 0, 67, 50, 23, 27, 17, 1
93427, 94065, 1, "OK", 0, 22, 26, 14, 11, 3, 6, 2
90189, 92299, 0, "Selected statements contain a return statement but not all possible execution flows end in a return. Semantics may not be preserved if you proceed.", 0, 0, 41, 31, 15, 16, 10, 1
88984, 89206, 0, "Selected statements contain a return statement but not all possible execution flows end in a return. Semantics may not be preserved if you proceed.", 0, 0, 4, 2, 2, 0, 2, 1
89419, 90057, 0, "Section contains break statement but not the parent statement it belongs to.", 0, 0, 18, 6, 4, 2, 4, 3
93620, 93708, 1, "OK", 0, 3, 5, 2, 2, 0, 1, 3
91943, 92191, 1, "OK", 0, 7, 3, 3, 3, 0, 0, 3
93402, 94065, 1, "OK", 0, 23, 26, 14, 11, 3, 6, 2
89794, 89949, 0, "Selection contains branch statement but corresponding branch target (or the complete loop body) is not selected.", 0, 0, 5, 1, 1, 0, 1, 4
92315, 94991, 1, "OK", 0, 90, 61, 45, 30, 15, 16, 1
90223, 93278, 0, "Selected statements contain a return statement but not all possible execution flows end in a return. Semantics may not be preserved if you proceed.", 0, 0, 52, 38, 21, 17, 14, 1
93553, 94241, 1, "OK", 0, 24, 28, 14, 11, 3, 7, 2
89716, 90057, 0, "Section contains break statement but not the parent statement it belongs to.", 0, 0, 9, 3, 2, 1, 2, 3
92315, 92685, 1, "OK", 0, 12, 8, 5, 4, 1, 3, 1
91255, 91497, 1, "OK", 0, 6, 5, 1, 1, 0, 1, 4
90435, 94991, 0, "Selected statements contain a return statement but not all possible execution flows end in a return. Semantics may not be preserved if you proceed.", 0, 0, 97, 73, 43, 30, 24, 1
94555, 94757, 1, "OK", 0, 6, 3, 1, 1, 0, 1, 2
91333, 91470, 1, "OK", 1, 3, 5, 1, 1, 0, 1, 4
90435, 92685, 0, "Selected statements contain a return statement but not all possible execution flows end in a return. Semantics may not be preserved if you proceed.", 0, 0, 44, 33, 17, 16, 11, 1
89196, 92685, 0, "Ambiguous return value: Expression, access to local or return statement extracted.", 0, 0, 73, 54, 26, 28, 19, 1
92315, 93278, 1, "OK", 0, 31, 11, 7, 6, 1, 4, 1
93851, 94046, 1, "OK", 0, 6, 10, 4, 4, 0, 2, 3
93553, 94065, 1, "OK", 0, 17, 22, 12, 9, 3, 5, 2
89196, 94991, 0, "Ambiguous return value: Expression, access to local or return statement extracted.", 0, 0, 126, 94, 52, 42, 32, 1
89305, 90076, 1, "OK", 1, 21, 21, 11, 5, 6, 5, 2
93427, 94159, 1, "OK", 0, 26, 29, 15, 12, 3, 7, 2
94085, 94241, 1, "OK", 0, 6, 6, 2, 2, 0, 2, 2
89220, 90173, 0, "Compilation unit does not compile after method extraction.", 1, 27, 24, 18, 7, 11, 6, 1
91652, 91836, 1, "OK", 0, 4, 5, 1, 1, 0, 1, 4
93771, 94241, 1, "OK", 0, 16, 20, 10, 8, 2, 5, 2
89220, 90419, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  long hash int matchIndex", 0, 0, 29, 21, 9, 12, 8, 1
93402, 94159, 1, "OK", 0, 27, 29, 15, 12, 3, 7, 2
89114, 94991, 0, "Ambiguous return value: Expression, access to local or return statement extracted.", 0, 0, 128, 95, 53, 42, 33, 1
90189, 92381, 0, "Selected statements contain a return statement but not all possible execution flows end in a return. Semantics may not be preserved if you proceed.", 0, 0, 43, 32, 16, 16, 11, 1
93822, 93936, 1, "OK", 0, 4, 5, 2, 2, 0, 1, 3
89114, 92685, 0, "Ambiguous return value: Expression, access to local or return statement extracted.", 0, 0, 75, 55, 27, 28, 20, 1
89220, 92685, 0, "Ambiguous return value: Expression, access to local or return statement extracted.", 0, 0, 73, 54, 26, 28, 19, 1
91255, 91550, 1, "OK", 0, 7, 5, 1, 1, 0, 1, 4
89220, 94991, 0, "Ambiguous return value: Expression, access to local or return statement extracted.", 0, 0, 126, 94, 52, 42, 32, 1
90676, 90805, 1, "OK", 1, 3, 4, 1, 1, 0, 1, 3
89114, 92381, 0, "Ambiguous return value: Expression, access to local or return statement extracted.", 0, 0, 69, 51, 24, 27, 18, 1
89373, 90006, 0, "Selection contains branch statement but corresponding branch target (or the complete loop body) is not selected.", 0, 0, 18, 6, 4, 2, 4, 3
93958, 94046, 1, "OK", 0, 3, 5, 2, 2, 0, 1, 3
90923, 91107, 1, "OK", 0, 4, 5, 1, 1, 0, 1, 4
88801, 92381, 0, "Selected statements contain a return statement but not all possible execution flows end in a return. Semantics may not be preserved if you proceed.", 0, 0, 73, 53, 26, 27, 20, 1
89491, 89669, 1, "OK", 1, 4, 5, 1, 1, 0, 1, 4
92397, 93278, 1, "OK", 0, 27, 9, 6, 5, 1, 3, 1
