A, B, feasible, reason, parameters, extractedLOC, reductionCC, extractedMethodCC, accumulatedInherentComponent, accumulatedNestingComponent, numberNestingContributors, nesting
1537, 4853, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  JFreeChart chart NumberAxis domainAxis", 0, 0, 23, 23, 15, 8, 4, 0
1618, 4390, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  JFreeChart chart NumberAxis domainAxis NumberAxis rangeAxis TickUnits units", 0, 0, 21, 21, 13, 8, 4, 0
2675, 4390, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis TickUnits units", 0, 0, 19, 19, 11, 8, 4, 0
2357, 5035, 1, "OK", 2, 71, 21, 21, 13, 8, 4, 0
2258, 5035, 1, "OK", 3, 74, 21, 21, 13, 8, 4, 0
4088, 4624, 1, "OK", 1, 17, 4, 4, 4, 0, 0, 0
2434, 3677, 1, "OK", 2, 37, 17, 17, 9, 8, 4, 0
1618, 2351, 1, "OK", 1, 19, 2, 2, 2, 0, 0, 0
2434, 4708, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 21, 21, 13, 8, 4, 0
2320, 4145, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 17, 17, 9, 8, 4, 0
2532, 4741, 1, "OK", 2, 63, 21, 21, 13, 8, 4, 0
4219, 4672, 1, "OK", 2, 13, 4, 4, 4, 0, 0, 0
1977, 2493, 1, "OK", 1, 13, 2, 2, 2, 0, 0, 0
3976, 5035, 1, "OK", 2, 26, 4, 4, 4, 0, 0, 0
4435, 5145, 1, "OK", 2, 16, 2, 2, 2, 0, 0, 0
4627, 5337, 1, "OK", 4, 19, 1, 1, 1, 0, 0, 0
2635, 4624, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis TickUnits domainUnits", 0, 0, 21, 21, 13, 8, 4, 0
1952, 5320, 1, "OK", 3, 91, 24, 24, 16, 8, 4, 0
2320, 5179, 1, "OK", 3, 77, 21, 21, 13, 8, 4, 0
4185, 4708, 1, "OK", 2, 17, 4, 4, 4, 0, 0, 0
4925, 5320, 1, "OK", 2, 10, 1, 1, 1, 0, 0, 0
2392, 3973, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 17, 17, 9, 8, 4, 0
1952, 2255, 1, "OK", 2, 8, 2, 2, 2, 0, 0, 0
3619, 4853, 1, "OK", 1, 31, 4, 4, 4, 0, 0, 0
3045, 3190, 1, "OK", 1, 2, 5, 2, 2, 0, 1, 3
3920, 4741, 1, "OK", 2, 23, 4, 4, 4, 0, 0, 0
2568, 4672, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 21, 21, 13, 8, 4, 0
1952, 5337, 1, "OK", 3, 93, 24, 24, 16, 8, 4, 0
2675, 4431, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 19, 19, 11, 8, 4, 0
1618, 4431, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  JFreeChart chart NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 21, 21, 13, 8, 4, 0
4925, 5337, 1, "OK", 2, 12, 1, 1, 1, 0, 0, 0
2532, 3747, 1, "OK", 2, 37, 17, 17, 9, 8, 4, 0
1618, 2389, 1, "OK", 1, 21, 2, 2, 2, 0, 0, 0
2177, 3493, 1, "OK", 3, 38, 17, 17, 9, 8, 4, 0
2434, 4741, 1, "OK", 2, 65, 21, 21, 13, 8, 4, 0
4219, 4708, 1, "OK", 2, 15, 4, 4, 4, 0, 0, 0
1900, 4916, 1, "OK", 2, 82, 23, 23, 15, 8, 4, 0
3812, 5035, 1, "OK", 2, 28, 4, 4, 4, 0, 0, 0
4088, 4672, 1, "OK", 2, 18, 4, 4, 4, 0, 0, 0
4435, 5179, 1, "OK", 2, 17, 2, 2, 2, 0, 0, 0
3045, 3216, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  boolean isSerieSel String serieName", 0, 0, 5, 2, 2, 0, 1, 3
2121, 4215, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 17, 17, 9, 8, 4, 0
3750, 4916, 1, "OK", 2, 29, 4, 4, 4, 0, 0, 0
4185, 4741, 1, "OK", 2, 18, 4, 4, 4, 0, 0, 0
1537, 4916, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  JFreeChart chart NumberAxis domainAxis", 0, 0, 23, 23, 15, 8, 4, 0
2392, 5035, 1, "OK", 2, 70, 21, 21, 13, 8, 4, 0
2568, 3677, 1, "OK", 2, 32, 17, 17, 9, 8, 4, 0
2635, 4672, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 21, 21, 13, 8, 4, 0
2357, 5102, 1, "OK", 2, 72, 21, 21, 13, 8, 4, 0
2258, 5102, 1, "OK", 3, 75, 21, 21, 13, 8, 4, 0
2568, 4708, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 21, 21, 13, 8, 4, 0
1618, 4462, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  JFreeChart chart NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 21, 21, 13, 8, 4, 0
2675, 4462, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 19, 19, 11, 8, 4, 0
2357, 4085, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 17, 17, 9, 8, 4, 0
1900, 3917, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 19, 19, 11, 8, 4, 0
2434, 3747, 1, "OK", 2, 39, 17, 17, 9, 8, 4, 0
2258, 4085, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 17, 17, 9, 8, 4, 0
3976, 5102, 1, "OK", 2, 27, 4, 4, 4, 0, 0, 0
2121, 4240, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 17, 17, 9, 8, 4, 0
2320, 4215, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 17, 17, 9, 8, 4, 0
4219, 4741, 1, "OK", 2, 16, 4, 4, 4, 0, 0, 0
1977, 2563, 1, "OK", 1, 15, 2, 2, 2, 0, 0, 0
1537, 3917, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  JFreeChart chart NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 19, 19, 11, 8, 4, 0
1618, 2431, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  JFreeChart chart XYPlot plot", 0, 0, 2, 2, 2, 0, 0, 0
1952, 2317, 1, "OK", 2, 9, 2, 2, 2, 0, 0, 0
4088, 4708, 1, "OK", 2, 20, 4, 4, 4, 0, 0, 0
2635, 3677, 1, "OK", 3, 29, 17, 17, 9, 8, 4, 0
3619, 4916, 1, "OK", 1, 32, 4, 4, 4, 0, 0, 0
1977, 4624, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis TickUnits domainUnits", 0, 0, 23, 23, 15, 8, 4, 0
2532, 3806, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 17, 17, 9, 8, 4, 0
4465, 5320, 1, "OK", 3, 21, 3, 3, 3, 0, 0, 0
2635, 4708, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 21, 21, 13, 8, 4, 0
4243, 5035, 1, "OK", 2, 19, 4, 4, 4, 0, 0, 0
2568, 4741, 1, "OK", 2, 60, 21, 21, 13, 8, 4, 0
2320, 4240, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis", 0, 0, 17, 17, 9, 8, 4, 0
2357, 5145, 1, "OK", 2, 74, 21, 21, 13, 8, 4, 0
1952, 4390, 0, "Ambiguous return value: Selected block modifies more than one local variable used in subsequent code. Affected variables are:  NumberAxis domainAxis NumberAxis rangeAxis TickUnits units", 0, 0, 21, 21, 13, 8, 4, 0
3715, 5035, 1, "OK", 2, 31, 4, 4, 4, 0, 0, 0
2258, 5145, 1, "OK", 3, 77, 21, 21, 13, 8, 4, 0
4862, 5320, 1, "OK", 2, 11, 1, 1, 1, 0, 0, 0
3812, 5102, 1, "OK", 2, 29, 4, 4, 4, 0, 0, 0
4465, 5337, 1, "OK", 3, 23, 3, 3, 3, 0, 0, 0
4088, 4741, 1, "OK", 2, 21, 4, 4, 4, 0, 0, 0
